销售日期,分类编码,销量(千克)
2022-05-13,1011010801,26.1
2022-05-14,1011010101,159.404
2022-05-14,1011010201,48.521
2022-05-14,1011010402,11.341
2022-05-14,1011010501,51.013999999999996
2022-05-14,1011010504,79.242
2022-05-14,1011010801,26.77
2022-05-15,1011010101,156.705
2022-05-15,1011010201,43.781
2022-05-15,1011010402,6.072
2022-05-15,1011010501,43.627
2022-05-15,1011010504,63.751
2022-05-15,1011010801,34.51
2022-05-16,1011010101,82.78
2022-05-16,1011010201,23.633
2022-05-16,1011010402,4.637
2022-05-16,1011010501,19.412
2022-05-16,1011010504,41.681
2022-05-16,1011010801,18.527
2022-05-17,1011010101,67.12
2022-05-17,1011010201,15.163
2022-05-17,1011010402,1.853
2022-05-17,1011010501,23.194
2022-05-17,1011010504,41.52
2022-05-17,1011010801,12.789
2022-05-18,1011010101,92.724
2022-05-18,1011010201,20.24
2022-05-18,1011010402,0.9259999999999999
2022-05-18,1011010501,21.794
2022-05-18,1011010504,40.714
2022-05-18,1011010801,20.598
2022-05-19,1011010101,92.356
2022-05-19,1011010201,17.603
2022-05-19,1011010402,3.425
2022-05-19,1011010501,21.799
2022-05-19,1011010504,31.666
2022-05-19,1011010801,13.195
2022-05-20,1011010101,90.647
2022-05-20,1011010201,13.908
2022-05-20,1011010402,3.575
2022-05-20,1011010501,22.675
2022-05-20,1011010504,37.853
2022-05-20,1011010801,14.719
2022-05-21,1011010101,154.655
2022-05-21,1011010201,26.494
2022-05-21,1011010402,4.691
2022-05-21,1011010501,43.426
2022-05-21,1011010504,45.847
2022-05-21,1011010801,43.484
2022-05-22,1011010101,164.269
2022-05-22,1011010201,23.847
2022-05-22,1011010402,4.885
2022-05-22,1011010501,29.841
2022-05-22,1011010504,40.385
2022-05-22,1011010801,23.398
2022-05-23,1011010101,92.654
2022-05-23,1011010201,15.361
2022-05-23,1011010402,4.437
2022-05-23,1011010501,26.0
2022-05-23,1011010504,35.072
2022-05-23,1011010801,4.6370000000000005
2022-05-24,1011010101,122.403
2022-05-24,1011010201,27.64
2022-05-24,1011010402,3.3609999999999998
2022-05-24,1011010501,29.285
2022-05-24,1011010504,32.072
2022-05-24,1011010801,14.041
2022-05-25,1011010101,84.787
2022-05-25,1011010201,19.562
2022-05-25,1011010402,4.619
2022-05-25,1011010501,22.563
2022-05-25,1011010504,31.823
2022-05-25,1011010801,18.698
2022-05-26,1011010101,88.361
2022-05-26,1011010201,25.011
2022-05-26,1011010402,4.438000000000001
2022-05-26,1011010501,29.903
2022-05-26,1011010504,39.188
2022-05-26,1011010801,21.185
2022-05-27,1011010101,86.554
2022-05-27,1011010201,18.568
2022-05-27,1011010402,8.858
2022-05-27,1011010501,27.341
2022-05-27,1011010504,31.927
2022-05-27,1011010801,19.308
2022-05-28,1011010101,188.829
2022-05-28,1011010201,35.114
2022-05-28,1011010402,8.906
2022-05-28,1011010501,54.447
2022-05-28,1011010504,55.568
2022-05-28,1011010801,46.827
2022-05-29,1011010101,178.516
2022-05-29,1011010201,42.403
2022-05-29,1011010402,7.44
2022-05-29,1011010501,55.666
2022-05-29,1011010504,62.521
2022-05-29,1011010801,33.517
2022-05-30,1011010101,92.512
2022-05-30,1011010201,24.336
2022-05-30,1011010402,6.684
2022-05-30,1011010501,25.618
2022-05-30,1011010504,31.081
2022-05-30,1011010801,16.585
2022-05-31,1011010101,87.827
2022-05-31,1011010201,15.854
2022-05-31,1011010402,6.611
2022-05-31,1011010501,18.11
2022-05-31,1011010504,38.356
2022-05-31,1011010801,39.474
2022-06-01,1011010101,90.488
2022-06-01,1011010201,22.234
2022-06-01,1011010402,5.084
2022-06-01,1011010501,21.105
2022-06-01,1011010504,43.718
2022-06-01,1011010801,35.603
2022-06-02,1011010101,112.624
2022-06-02,1011010201,20.605
2022-06-02,1011010402,11.33
2022-06-02,1011010501,34.716
2022-06-02,1011010504,47.188
2022-06-02,1011010801,36.405
2022-06-03,1011010101,185.595
2022-06-03,1011010201,29.489
2022-06-03,1011010402,14.235
2022-06-03,1011010501,59.95
2022-06-03,1011010504,69.903
2022-06-03,1011010801,61.149
2022-06-04,1011010101,113.331
2022-06-04,1011010201,13.898
2022-06-04,1011010402,5.135
2022-06-04,1011010501,39.752
2022-06-04,1011010504,38.876
2022-06-04,1011010801,27.698
2022-06-05,1011010101,102.505
2022-06-05,1011010201,21.97
2022-06-05,1011010402,10.109
2022-06-05,1011010501,42.328
2022-06-05,1011010504,41.001
2022-06-05,1011010801,41.369
2022-06-06,1011010101,104.547
2022-06-06,1011010201,23.309
2022-06-06,1011010402,5.253
2022-06-06,1011010501,37.312
2022-06-06,1011010504,40.803
2022-06-06,1011010801,26.543
2022-06-07,1011010101,105.767
2022-06-07,1011010201,20.909
2022-06-07,1011010402,6.312
2022-06-07,1011010501,23.212
2022-06-07,1011010504,38.975
2022-06-07,1011010801,28.139
2022-06-08,1011010101,113.862
2022-06-08,1011010201,17.046
2022-06-08,1011010402,6.7250000000000005
2022-06-08,1011010501,27.37
2022-06-08,1011010504,40.958999999999996
2022-06-08,1011010801,28.048000000000002
2022-06-09,1011010101,281.247
2022-06-09,1011010201,21.532
2022-06-09,1011010402,5.241
2022-06-09,1011010501,35.271
2022-06-09,1011010504,41.651
2022-06-09,1011010801,27.768
2022-06-10,1011010101,115.093
2022-06-10,1011010201,13.058
2022-06-10,1011010402,9.447000000000001
2022-06-10,1011010501,38.776
2022-06-10,1011010504,37.531
2022-06-10,1011010801,27.152
2022-06-11,1011010101,195.647
2022-06-11,1011010201,34.691
2022-06-11,1011010402,9.209
2022-06-11,1011010501,48.32
2022-06-11,1011010504,61.054
2022-06-11,1011010801,36.533
2022-06-12,1011010101,166.51500000000001
2022-06-12,1011010201,29.698
2022-06-12,1011010402,10.588000000000001
2022-06-12,1011010501,49.505
2022-06-12,1011010504,67.529
2022-06-12,1011010801,49.293
2022-06-13,1011010101,116.051
2022-06-13,1011010201,23.638
2022-06-13,1011010402,3.944
2022-06-13,1011010501,33.306
2022-06-13,1011010504,29.923
2022-06-13,1011010801,35.014
2022-06-14,1011010101,110.671
2022-06-14,1011010201,23.587
2022-06-14,1011010402,14.604
2022-06-14,1011010501,29.762
2022-06-14,1011010504,29.213
2022-06-14,1011010801,16.266
2022-06-15,1011010101,105.84
2022-06-15,1011010201,18.931
2022-06-15,1011010402,5.184
2022-06-15,1011010501,33.776
2022-06-15,1011010504,39.656
2022-06-15,1011010801,26.243
2022-06-16,1011010101,109.346
2022-06-16,1011010201,18.079
2022-06-16,1011010402,5.347
2022-06-16,1011010501,35.463
2022-06-16,1011010504,49.712
2022-06-16,1011010801,32.228
2022-06-17,1011010101,118.682
2022-06-17,1011010201,27.301
2022-06-17,1011010402,6.549
2022-06-17,1011010501,36.326
2022-06-17,1011010504,47.1
2022-06-17,1011010801,36.568
2022-06-18,1011010101,191.228
2022-06-18,1011010201,29.834
2022-06-18,1011010402,18.484
2022-06-18,1011010501,47.584
2022-06-18,1011010504,79.94
2022-06-18,1011010801,50.206
2022-06-19,1011010101,187.623
2022-06-19,1011010201,31.956
2022-06-19,1011010402,15.541
2022-06-19,1011010501,40.858
2022-06-19,1011010504,79.311
2022-06-19,1011010801,49.153
2022-06-20,1011010101,123.54
2022-06-20,1011010201,26.02
2022-06-20,1011010402,8.896
2022-06-20,1011010501,27.416
2022-06-20,1011010504,46.065
2022-06-20,1011010801,35.656
2022-06-21,1011010101,110.973
2022-06-21,1011010201,22.014
2022-06-21,1011010402,6.063
2022-06-21,1011010501,27.152
2022-06-21,1011010504,32.467
2022-06-21,1011010801,29.804
2022-06-22,1011010101,108.759
2022-06-22,1011010201,23.449
2022-06-22,1011010402,13.806000000000001
2022-06-22,1011010501,22.451
2022-06-22,1011010504,35.161
2022-06-22,1011010801,28.097
2022-06-23,1011010101,84.617
2022-06-23,1011010201,14.583
2022-06-23,1011010402,5.402
2022-06-23,1011010501,17.152
2022-06-23,1011010504,29.211000000000002
2022-06-23,1011010801,28.488
2022-06-24,1011010101,104.325
2022-06-24,1011010201,17.64
2022-06-24,1011010402,25.878
2022-06-24,1011010501,22.836
2022-06-24,1011010504,33.789
2022-06-24,1011010801,29.265
2022-06-25,1011010101,155.786
2022-06-25,1011010201,22.426
2022-06-25,1011010402,40.332
2022-06-25,1011010501,28.57
2022-06-25,1011010504,39.414
2022-06-25,1011010801,47.569
2022-06-26,1011010101,163.919
2022-06-26,1011010201,36.32
2022-06-26,1011010402,31.364
2022-06-26,1011010501,33.783
2022-06-26,1011010504,43.418
2022-06-26,1011010801,54.309
2022-06-27,1011010101,105.20700000000001
2022-06-27,1011010201,21.772000000000002
2022-06-27,1011010402,12.659
2022-06-27,1011010501,21.427
2022-06-27,1011010504,28.076999999999998
2022-06-27,1011010801,26.887
2022-06-28,1011010101,133.899
2022-06-28,1011010201,23.307
2022-06-28,1011010402,19.501
2022-06-28,1011010501,13.137
2022-06-28,1011010504,28.268
2022-06-28,1011010801,39.702
2022-06-29,1011010101,156.09
2022-06-29,1011010201,40.424
2022-06-29,1011010402,16.118
2022-06-29,1011010501,26.758
2022-06-29,1011010504,21.954
2022-06-29,1011010801,39.934
2022-06-30,1011010101,127.274
2022-06-30,1011010201,47.528
2022-06-30,1011010402,10.625
2022-06-30,1011010501,21.969
2022-06-30,1011010504,29.259
2022-06-30,1011010801,38.627
2022-07-01,1011010101,149.719
2022-07-01,1011010201,28.897
2022-07-01,1011010402,15.086
2022-07-01,1011010501,17.165
2022-07-01,1011010504,25.326
2022-07-01,1011010801,50.953
2022-07-02,1011010101,195.295
2022-07-02,1011010201,55.851
2022-07-02,1011010402,28.667
2022-07-02,1011010501,27.475
2022-07-02,1011010504,55.999
2022-07-02,1011010801,45.704
2022-07-03,1011010101,188.672
2022-07-03,1011010201,47.944
2022-07-03,1011010402,63.873000000000005
2022-07-03,1011010501,42.368
2022-07-03,1011010504,58.67
2022-07-03,1011010801,42.18
2022-07-04,1011010101,116.605
2022-07-04,1011010201,27.955000000000002
2022-07-04,1011010402,20.219
2022-07-04,1011010501,17.802
2022-07-04,1011010504,47.458
2022-07-04,1011010801,36.688
2022-07-05,1011010101,133.21
2022-07-05,1011010201,42.64
2022-07-05,1011010402,34.508
2022-07-05,1011010501,17.524
2022-07-05,1011010504,49.728
2022-07-05,1011010801,50.367
2022-07-06,1011010101,164.461
2022-07-06,1011010201,31.186
2022-07-06,1011010402,39.018
2022-07-06,1011010501,9.038
2022-07-06,1011010504,51.119
2022-07-06,1011010801,32.226
2022-07-07,1011010101,134.044
2022-07-07,1011010201,50.962
2022-07-07,1011010402,43.066
2022-07-07,1011010501,14.602
2022-07-07,1011010504,39.874
2022-07-07,1011010801,29.189
2022-07-08,1011010101,129.05
2022-07-08,1011010201,48.356
2022-07-08,1011010402,32.713
2022-07-08,1011010501,7.970999999999999
2022-07-08,1011010504,42.7
2022-07-08,1011010801,49.425
2022-07-09,1011010101,173.971
2022-07-09,1011010201,44.535000000000004
2022-07-09,1011010402,44.591
2022-07-09,1011010501,26.107
2022-07-09,1011010504,73.124
2022-07-09,1011010801,55.629
2022-07-10,1011010101,186.916
2022-07-10,1011010201,67.457
2022-07-10,1011010402,35.703
2022-07-10,1011010501,21.797
2022-07-10,1011010504,85.669
2022-07-10,1011010801,80.418
2022-07-11,1011010101,133.262
2022-07-11,1011010201,24.264
2022-07-11,1011010402,43.103
2022-07-11,1011010501,30.141000000000002
2022-07-11,1011010504,57.659
2022-07-11,1011010801,55.108
2022-07-12,1011010101,129.271
2022-07-12,1011010201,64.579
2022-07-12,1011010402,29.78
2022-07-12,1011010501,19.218
2022-07-12,1011010504,49.014
2022-07-12,1011010801,27.869
2022-07-13,1011010101,150.034
2022-07-13,1011010201,46.435
2022-07-13,1011010402,31.995
2022-07-13,1011010501,12.754999999999999
2022-07-13,1011010504,57.841
2022-07-13,1011010801,63.603
2022-07-14,1011010101,131.965
2022-07-14,1011010201,34.033
2022-07-14,1011010402,12.376
2022-07-14,1011010501,14.374
2022-07-14,1011010504,52.446
2022-07-14,1011010801,44.709
2022-07-15,1011010101,118.425
2022-07-15,1011010201,30.18
2022-07-15,1011010402,43.241
2022-07-15,1011010501,11.364
2022-07-15,1011010504,60.497
2022-07-15,1011010801,66.136
2022-07-16,1011010101,175.925
2022-07-16,1011010201,59.714
2022-07-16,1011010402,107.272
2022-07-16,1011010501,18.431
2022-07-16,1011010504,73.235
2022-07-16,1011010801,89.471
2022-07-17,1011010101,190.249
2022-07-17,1011010201,53.705
2022-07-17,1011010402,131.3
2022-07-17,1011010501,21.934
2022-07-17,1011010504,63.421
2022-07-17,1011010801,73.671
2022-07-18,1011010101,132.053
2022-07-18,1011010201,43.19
2022-07-18,1011010402,57.442
2022-07-18,1011010501,11.582
2022-07-18,1011010504,50.507
2022-07-18,1011010801,52.193
2022-07-19,1011010101,134.06
2022-07-19,1011010201,33.363
2022-07-19,1011010402,90.19
2022-07-19,1011010501,20.509
2022-07-19,1011010504,49.966
2022-07-19,1011010801,44.352
2022-07-20,1011010101,160.945
2022-07-20,1011010201,43.777
2022-07-20,1011010402,89.355
2022-07-20,1011010501,17.192
2022-07-20,1011010504,88.656
2022-07-20,1011010801,37.088
2022-07-21,1011010101,140.656
2022-07-21,1011010201,38.147
2022-07-21,1011010402,75.92
2022-07-21,1011010501,18.296
2022-07-21,1011010504,130.268
2022-07-21,1011010801,43.486
2022-07-22,1011010101,119.449
2022-07-22,1011010201,33.655
2022-07-22,1011010402,44.43
2022-07-22,1011010501,16.449
2022-07-22,1011010504,91.719
2022-07-22,1011010801,60.678
2022-07-23,1011010101,163.238
2022-07-23,1011010201,45.47
2022-07-23,1011010402,67.395
2022-07-23,1011010501,20.601
2022-07-23,1011010504,128.405
2022-07-23,1011010801,101.743
2022-07-24,1011010101,187.595
2022-07-24,1011010201,45.96
2022-07-24,1011010402,112.091
2022-07-24,1011010501,10.549
2022-07-24,1011010504,55.957
2022-07-24,1011010801,67.64
2022-07-25,1011010101,128.305
2022-07-25,1011010201,79.565
2022-07-25,1011010402,90.633
2022-07-25,1011010501,17.972
2022-07-25,1011010504,66.762
2022-07-25,1011010801,66.315
2022-07-26,1011010101,161.551
2022-07-26,1011010201,73.97
2022-07-26,1011010402,68.863
2022-07-26,1011010501,18.262
2022-07-26,1011010504,98.29
2022-07-26,1011010801,59.465
2022-07-27,1011010101,131.633
2022-07-27,1011010201,67.503
2022-07-27,1011010402,71.087
2022-07-27,1011010501,14.402
2022-07-27,1011010504,108.891
2022-07-27,1011010801,58.869
2022-07-28,1011010101,170.771
2022-07-28,1011010201,60.76
2022-07-28,1011010402,70.756
2022-07-28,1011010501,22.580000000000002
2022-07-28,1011010504,116.81
2022-07-28,1011010801,69.521
2022-07-29,1011010101,331.236
2022-07-29,1011010201,64.225
2022-07-29,1011010402,66.925
2022-07-29,1011010501,15.616
2022-07-29,1011010504,120.741
2022-07-29,1011010801,52.634
2022-07-30,1011010101,343.157
2022-07-30,1011010201,61.873
2022-07-30,1011010402,71.293
2022-07-30,1011010501,13.837
2022-07-30,1011010504,141.664
2022-07-30,1011010801,86.456
2022-07-31,1011010101,320.998
2022-07-31,1011010201,49.207
2022-07-31,1011010402,131.591
2022-07-31,1011010501,19.875
2022-07-31,1011010504,142.906
2022-07-31,1011010801,98.219
2022-08-01,1011010101,304.399
2022-08-01,1011010201,82.282
2022-08-01,1011010402,91.813
2022-08-01,1011010501,29.243
2022-08-01,1011010504,154.113
2022-08-01,1011010801,36.451
2022-08-02,1011010101,270.798
2022-08-02,1011010201,80.493
2022-08-02,1011010402,28.385
2022-08-02,1011010501,14.100999999999999
2022-08-02,1011010504,122.284
2022-08-02,1011010801,57.275999999999996
2022-08-03,1011010101,337.105
2022-08-03,1011010201,68.43599999999999
2022-08-03,1011010402,95.589
2022-08-03,1011010501,15.584999999999999
2022-08-03,1011010504,159.987
2022-08-03,1011010801,76.332
2022-08-04,1011010101,354.404
2022-08-04,1011010201,65.154
2022-08-04,1011010402,64.171
2022-08-04,1011010501,17.149
2022-08-04,1011010504,152.644
2022-08-04,1011010801,81.526
2022-08-05,1011010101,329.423
2022-08-05,1011010201,72.799
2022-08-05,1011010402,43.931
2022-08-05,1011010501,13.432
2022-08-05,1011010504,169.692
2022-08-05,1011010801,66.543
2022-08-06,1011010101,355.128
2022-08-06,1011010201,96.079
2022-08-06,1011010402,106.723
2022-08-06,1011010501,15.462
2022-08-06,1011010504,183.489
2022-08-06,1011010801,91.924
2022-08-07,1011010101,316.069
2022-08-07,1011010201,86.982
2022-08-07,1011010402,89.746
2022-08-07,1011010501,26.316
2022-08-07,1011010504,211.184
2022-08-07,1011010801,105.113
2022-08-08,1011010101,302.077
2022-08-08,1011010201,76.68900000000001
2022-08-08,1011010402,86.531
2022-08-08,1011010501,18.528
2022-08-08,1011010504,138.495
2022-08-08,1011010801,87.266
2022-08-09,1011010101,322.432
2022-08-09,1011010201,75.303
2022-08-09,1011010402,54.281
2022-08-09,1011010501,17.542
2022-08-09,1011010504,161.631
2022-08-09,1011010801,77.1
2022-08-10,1011010101,288.214
2022-08-10,1011010201,70.518
2022-08-10,1011010402,89.973
2022-08-10,1011010501,17.255
2022-08-10,1011010504,168.921
2022-08-10,1011010801,39.034
2022-08-11,1011010101,313.919
2022-08-11,1011010201,73.029
2022-08-11,1011010402,70.377
2022-08-11,1011010501,13.387
2022-08-11,1011010504,159.507
2022-08-11,1011010801,68.939
2022-08-12,1011010101,326.821
2022-08-12,1011010201,74.91
2022-08-12,1011010402,79.938
2022-08-12,1011010501,15.139
2022-08-12,1011010504,166.473
2022-08-12,1011010801,60.39
2022-08-13,1011010101,478.995
2022-08-13,1011010201,102.596
2022-08-13,1011010402,139.761
2022-08-13,1011010501,28.498
2022-08-13,1011010504,223.38400000000001
2022-08-13,1011010801,72.19
2022-08-14,1011010101,394.715
2022-08-14,1011010201,120.907
2022-08-14,1011010402,97.044
2022-08-14,1011010501,32.987
2022-08-14,1011010504,188.234
2022-08-14,1011010801,87.77
2022-08-15,1011010101,347.367
2022-08-15,1011010201,85.398
2022-08-15,1011010402,102.925
2022-08-15,1011010501,24.221999999999998
2022-08-15,1011010504,120.999
2022-08-15,1011010801,67.468
2022-08-16,1011010101,368.861
2022-08-16,1011010201,81.22
2022-08-16,1011010402,69.881
2022-08-16,1011010501,18.14
2022-08-16,1011010504,183.738
2022-08-16,1011010801,71.408
2022-08-17,1011010101,358.863
2022-08-17,1011010201,87.672
2022-08-17,1011010402,104.095
2022-08-17,1011010501,20.658
2022-08-17,1011010504,146.131
2022-08-17,1011010801,66.376
2022-08-18,1011010101,424.262
2022-08-18,1011010201,121.725
2022-08-18,1011010402,81.503
2022-08-18,1011010501,26.979
2022-08-18,1011010504,223.117
2022-08-18,1011010801,84.219
2022-08-19,1011010101,399.426
2022-08-19,1011010201,186.155
2022-08-19,1011010402,144.451
2022-08-19,1011010501,89.616
2022-08-19,1011010504,334.781
2022-08-19,1011010801,91.655
2022-08-20,1011010101,429.043
2022-08-20,1011010201,123.124
2022-08-20,1011010402,95.69800000000001
2022-08-20,1011010501,18.641
2022-08-20,1011010504,209.291
2022-08-20,1011010801,70.643
2022-08-21,1011010101,432.675
2022-08-21,1011010201,82.198
2022-08-21,1011010402,87.971
2022-08-21,1011010501,19.233
2022-08-21,1011010504,219.055
2022-08-21,1011010801,72.191
2022-08-22,1011010101,303.2
2022-08-22,1011010201,45.204
2022-08-22,1011010402,66.488
2022-08-22,1011010501,14.33
2022-08-22,1011010504,104.653
2022-08-22,1011010801,47.201
2022-08-23,1011010101,258.56
2022-08-23,1011010201,43.039
2022-08-23,1011010402,86.205
2022-08-23,1011010501,13.572000000000001
2022-08-23,1011010504,111.097
2022-08-23,1011010801,48.094
2022-08-24,1011010101,233.767
2022-08-24,1011010201,46.96
2022-08-24,1011010402,57.232
2022-08-24,1011010501,14.23
2022-08-24,1011010504,73.184
2022-08-24,1011010801,59.056
2022-08-25,1011010101,243.786
2022-08-25,1011010201,63.776
2022-08-25,1011010402,51.219
2022-08-25,1011010501,12.514
2022-08-25,1011010504,110.13
2022-08-25,1011010801,41.528
2022-08-26,1011010101,250.941
2022-08-26,1011010201,48.086
2022-08-26,1011010402,48.72
2022-08-26,1011010501,11.488
2022-08-26,1011010504,129.03
2022-08-26,1011010801,73.827
2022-08-27,1011010101,357.705
2022-08-27,1011010201,57.998
2022-08-27,1011010402,104.458
2022-08-27,1011010501,19.554
2022-08-27,1011010504,154.266
2022-08-27,1011010801,68.656
2022-08-28,1011010101,252.244
2022-08-28,1011010201,88.504
2022-08-28,1011010402,102.839
2022-08-28,1011010501,25.88
2022-08-28,1011010504,251.609
2022-08-28,1011010801,71.953
2022-08-29,1011010101,297.05
2022-08-29,1011010201,45.738
2022-08-29,1011010402,59.775
2022-08-29,1011010501,13.378
2022-08-29,1011010504,116.076
2022-08-29,1011010801,74.182
2022-08-30,1011010101,236.727
2022-08-30,1011010201,66.738
2022-08-30,1011010402,93.293
2022-08-30,1011010501,7.934
2022-08-30,1011010504,114.188
2022-08-30,1011010801,33.987
2022-08-31,1011010101,242.409
2022-08-31,1011010201,35.261
2022-08-31,1011010402,28.994
2022-08-31,1011010501,3.3040000000000003
2022-08-31,1011010504,61.621
2022-08-31,1011010801,30.29
